,Ts,P1,P2,P3,P4,P5,Ts_last,P_tot
95,66.2464355610175,-222770.1089,-270380.3366,-216560.0792,-278660.3762,-218630.0891,66.5615273756316,1242047.810067048
96,66.1997448877937,-222770.1089,-270380.3366,-216560.0792,-278660.3762,-218630.0891,66.5748465401417,1232881.7281881743
97,66.2390272074478,-222770.1089,-270380.3366,-216560.0792,-278660.3762,-218630.0891,66.5662756816143,1231297.2737925122
98,66.2207133685991,-222770.1089,-270380.3366,-216560.0792,-278660.3762,-218630.0891,66.5450678908078,1225466.7163669835
99,66.2165875856566,-222770.1089,-270380.3366,-216560.0792,-278660.3762,-218630.0891,66.5174129984841,1220954.9116904458
100,66.2480139109753,-222770.1089,-270380.3366,-216560.0792,-278660.3762,-218630.0891,66.4869653875369,1219521.769581767
101,66.2379965592436,-222770.1089,-270380.3366,-216560.0792,-278660.3762,-218630.0891,66.4557243774637,1215151.4672206277
102,66.2259515897088,-222770.1089,-270380.3366,-216560.0792,-278660.3762,-218630.0891,66.4247494581931,1211160.569259684
103,66.2308271991098,-222770.1089,-270380.3366,-216560.0792,-278660.3762,-218630.0891,66.394599840939,1209148.411558102
104,66.2205410862096,-222770.1089,-270380.3366,-216560.0792,-278660.3762,-218630.0891,66.3655713483074,1206552.592844772
105,81.3213394253639,-222316.976,-268979.744,-216230.528,-277095.008,-218259.344,66.3395239450886,2405592.7215339337
106,81.2545331728907,-222316.976,-268979.744,-216230.528,-277095.008,-218259.344,66.3353276479866,2275580.743574044
107,81.2982322857765,-222316.976,-268979.744,-216230.528,-277095.008,-218259.344,66.4258772806609,2136032.9082767866
108,81.2970978243112,-222316.976,-268979.744,-216230.528,-277095.008,-218259.344,66.7161225374862,2041304.3784565814
109,81.3045547954007,-222316.976,-268979.744,-216230.528,-277095.008,-218259.344,67.3775136194458,1977240.7408804072
110,81.2666617945875,-222316.976,-268979.744,-216230.528,-277095.008,-218259.344,68.6186336514023,1914901.638894373
111,81.289281497623,-222316.976,-268979.744,-216230.528,-277095.008,-218259.344,70.4184100364319,1849528.6981233056
112,81.2717764473482,-222316.976,-268979.744,-216230.528,-277095.008,-218259.344,72.4547381100001,1774303.2626064296
113,81.3234925242676,-222316.976,-268979.744,-216230.528,-277095.008,-218259.344,74.3778121532819,1701445.1490554183
114,81.2904841557683,-222316.976,-268979.744,-216230.528,-277095.008,-218259.344,76.0026850519847,1626415.7340302877
115,81.2957467804206,-222316.976,-268979.744,-216230.528,-277095.008,-218259.344,77.2923020126266,1560096.092106756
116,81.3010768731543,-222316.976,-268979.744,-216230.528,-277095.008,-218259.344,78.2799380556629,1501344.127715341
117,81.2868974805614,-219616.2461,-260632.0334,-214266.3608,-267765.2138,-216049.6559,79.016995861653,1429584.15298332
118,81.241244455308,-219616.2461,-260632.0334,-214266.3608,-267765.2138,-216049.6559,79.5595152945534,1383114.0725756858
119,81.3009686061229,-219616.2461,-260632.0334,-214266.3608,-267765.2138,-216049.6559,79.9537272071128,1349665.6481294679
120,81.2872864729643,-219616.2461,-260632.0334,-214266.3608,-267765.2138,-216049.6559,80.236718925499,1318052.0407024932
