,Ts,P1,P2,P3,P4,P5,Ts_last,P_tot
167,65.068865661782,-117159.7888,-153039.3472,-112479.8464,-159279.2704,-114039.8272,79.5597778150955,389324.2403006644
168,65.0558858863333,-117159.7888,-153039.3472,-112479.8464,-159279.2704,-114039.8272,77.162399901312,405672.87963339855
169,65.0931557773309,-117159.7888,-153039.3472,-112479.8464,-159279.2704,-114039.8272,74.6186311629234,425586.42596923106
170,65.0789392886386,-117159.7888,-153039.3472,-112479.8464,-159279.2704,-114039.8272,72.4697412769563,442276.7389165729
171,65.108023274739,-117159.7888,-153039.3472,-112479.8464,-159279.2704,-114039.8272,71.0228785327408,461800.1227284487
172,65.0365025465301,-118408.6144,-156899.3536,-113388.0832,-163593.3952,-115061.5936,70.1496575853401,474564.86750288773
173,65.0591762375256,-118408.6144,-156899.3536,-113388.0832,-163593.3952,-115061.5936,69.6069344412101,492991.7946936243
174,65.0853076875458,-118408.6144,-156899.3536,-113388.0832,-163593.3952,-115061.5936,69.2195622883306,510754.6661536211
175,65.0711862436946,-118408.6144,-156899.3536,-113388.0832,-163593.3952,-115061.5936,68.885722837288,524933.3853663615
176,65.0349376817588,-118408.6144,-156899.3536,-113388.0832,-163593.3952,-115061.5936,68.5604294024914,537255.8626081457
177,65.1059045898593,-118408.6144,-156899.3536,-113388.0832,-163593.3952,-115061.5936,68.2301561562271,557371.734262547
178,65.0729715825934,-118408.6144,-156899.3536,-113388.0832,-163593.3952,-115061.5936,67.8956348158652,568961.0803697412
179,65.0707540122239,-118408.6144,-156899.3536,-113388.0832,-163593.3952,-115061.5936,67.5628598371411,581769.5393176094
180,65.0723709013186,-118408.6144,-156899.3536,-113388.0832,-163593.3952,-115061.5936,67.2389816457011,593487.5179656504
181,65.0597129108194,-118408.6144,-156899.3536,-113388.0832,-163593.3952,-115061.5936,66.9305206288941,602648.6401554348
182,65.0762690224652,-118408.6144,-156899.3536,-113388.0832,-163593.3952,-115061.5936,66.6426296602766,612586.3532919729
183,65.1202751723872,-118408.6144,-156899.3536,-113388.0832,-163593.3952,-115061.5936,66.3789320468566,623315.307296532
184,65.1227757207102,-129859.0732,-192291.6808,-121715.6896,-203149.5256,-124430.1508,66.1082440252114,650105.8225428988
185,65.0895222881546,-129859.0732,-192291.6808,-121715.6896,-203149.5256,-124430.1508,65.8610221041592,671070.2365386499
186,65.0981589538191,-129859.0732,-192291.6808,-121715.6896,-203149.5256,-124430.1508,65.6704307854038,691825.388747112
187,83.8853155063658,-129859.0732,-192291.6808,-121715.6896,-203149.5256,-124430.1508,65.5259535708112,2100868.3274708064
188,83.9037146010779,-129859.0732,-192291.6808,-121715.6896,-203149.5256,-124430.1508,65.4278647993835,1895142.096846372
189,83.9408045340621,-129859.0732,-192291.6808,-121715.6896,-203149.5256,-124430.1508,65.4582181864528,1725187.106116904
190,83.8662026721925,-129859.0732,-192291.6808,-121715.6896,-203149.5256,-124430.1508,65.8191211313897,1591875.4198700392
191,83.9381473247456,-129859.0732,-192291.6808,-121715.6896,-203149.5256,-124430.1508,66.8591255421974,1480203.9321607163
192,83.9103600438322,-129859.0732,-192291.6808,-121715.6896,-203149.5256,-124430.1508,68.641518762217,1360608.8173751843
193,83.8986977784781,-129859.0732,-192291.6808,-121715.6896,-203149.5256,-124430.1508,70.7301714429856,1250924.3457506355
194,83.9305788855409,-129859.0732,-192291.6808,-121715.6896,-203149.5256,-124430.1508,72.7190745619579,1163464.0856003799
195,83.9494941434832,-129859.0732,-192291.6808,-121715.6896,-203149.5256,-124430.1508,74.4558990376162,1095505.691667566
196,83.8513014469026,-122003.3242,-168010.2748,-116002.4176,-176011.4836,-118002.7198,75.8814792941612,961241.095908518
197,83.9842656471195,-122003.3242,-168010.2748,-116002.4176,-176011.4836,-118002.7198,77.0818967732568,927293.5928663219
198,75.522121944331,-122003.3242,-168010.2748,-116002.4176,-176011.4836,-118002.7198,78.0900314101416,584081.3406262615
199,75.4754160458449,-122003.3242,-168010.2748,-116002.4176,-176011.4836,-118002.7198,78.9365064030056,570342.0477617014
200,75.4842016082298,-122003.3242,-168010.2748,-116002.4176,-176011.4836,-118002.7198,79.6467503789119,573102.933569649
201,75.5016387862572,-122003.3242,-168010.2748,-116002.4176,-176011.4836,-118002.7198,80.2409681421028,584928.0012445279
202,75.5392330593114,-122003.3242,-168010.2748,-116002.4176,-176011.4836,-118002.7198,80.7334645738571,599450.7503551069
203,75.5102593161764,-122003.3242,-168010.2748,-116002.4176,-176011.4836,-118002.7198,81.1313815481262,608995.8997391177
204,75.5027305703484,-122003.3242,-168010.2748,-116002.4176,-176011.4836,-118002.7198,81.4339134381688,616865.5591620888
205,75.5054521781136,-122003.3242,-168010.2748,-116002.4176,-176011.4836,-118002.7198,81.632842318295,623805.7558566788
